mrt_code,mrt_name,address,floor_type,room_num,price,size,floor,parking,link
BR08,科技大樓捷運站,台北市大安區復興南路二段90巷,整層住家,1,35700,12.73,2F/12F,無,//rent.591.com.tw/home/house/detail/2/9398073.html
BR09,大安捷運站,台北市大安區復興南路二段90巷,整層住家,1,36900,12.73,4F/12F,無,//rent.591.com.tw/home/house/detail/2/9355586.html
BL13,善導寺捷運站,台北市中正區忠孝東路一段,整層住家,1,31100,12.73,3F/14F,無,//rent.591.com.tw/home/house/detail/2/9203354.html
R11,中山捷運站,台北市中山區林森北路119巷,整層住家,2,67700,12.77,1F/7F,無,//rent.591.com.tw/home/house/detail/2/9433994.html
BL11,西門捷運站,台北市萬華區漢中街,整層住家,1,20000,12.81,4F/9F,無,//rent.591.com.tw/home/house/detail/2/9225095.html
BL11,西門捷運站,台北市萬華區漢中街35號,整層住家,1,20000,12.81,4F/9F,無,//rent.591.com.tw/home/house/detail/2/9422494.html
R13,民權西路捷運站,台北市中山區撫順街,整層住家,1,22400,12.82,6F/8F,無,//rent.591.com.tw/home/house/detail/2/9400305.html
R13,民權西路捷運站,台北市中山區撫順街31號,整層住家,1,22400,12.82,6F/8F,無,//rent.591.com.tw/home/house/detail/2/9213303.html
G15,松江南京捷運站,台北市中山區建國北路一段,整層住家,1,24100,12.82,4F/14F,無,//rent.591.com.tw/home/house/detail/2/9293834.html
G15,松江南京捷運站,台北市中山區長春路,整層住家,1,29000,12.83,10F/11F,無,//rent.591.com.tw/home/house/detail/2/9455133.html
BL18,市政府捷運站,台北市信義區基隆路一段,整層住家,2,27500,12.86,3F/14F,無,//rent.591.com.tw/home/house/detail/2/9212145.html
BR11,南京復興捷運站,台北市中山區建國北路一段23巷,整層住家,1,28500,12.86,7F/8F,無,//rent.591.com.tw/home/house/detail/2/9351003.html
O10,中山國小捷運站,台北市中山區新生北路三段,整層住家,1,28900,12.89,10F/11F,無,//rent.591.com.tw/home/house/detail/2/9314405.html
R03,台北101/世貿捷運站,台北市信義區信義路四段395巷,整層住家,2,53200,12.95,9F/11F,無,//rent.591.com.tw/home/house/detail/2/9424458.html
R03,台北101/世貿捷運站,台北市信義區信義路四段391巷,整層住家,2,53200,12.95,9F/11F,無,//rent.591.com.tw/home/house/detail/2/9274611.html
R12,雙連捷運站,台北市中山區中山北路二段93巷,整層住家,1,39900,12.98,2F/12F,無,//rent.591.com.tw/home/house/detail/2/9304766.html
BL11,西門捷運站,台北市萬華區成都路,整層住家,1,21700,12.98,9F/13F,無,//rent.591.com.tw/home/house/detail/2/9258824.html
BL16,忠孝敦化捷運站,台北市大安區敦化南路一段233巷,整層住家,1,33500,12.99,4F/10F,無,//rent.591.com.tw/home/house/detail/2/9413293.html
R18,明德捷運站,台北市北投區文林北路138號,整層住家,3,265800,120.16,15F/25F,無,//rent.591.com.tw/home/house/detail/2/9420154.html
R18,明德捷運站,台北市北投區文林北路,整層住家,3,265800,120.16,15F/25F,無,//rent.591.com.tw/home/house/detail/2/9408915.html
BR19,內湖捷運站,台北市內湖區金湖路,整層住家,3,217400,120.41,13F/14F,無,//rent.591.com.tw/home/house/detail/2/9224549.html
BR19,內湖捷運站,台北市內湖區金湖路,整層住家,4,226800,120.4,13F/14F,無,//rent.591.com.tw/home/house/detail/2/9271748.html
BR05,辛亥捷運站,台北市文山區和平東路四段66巷,整層住家,5,112700,120.53,14F/16F,無,//rent.591.com.tw/home/house/detail/2/9417565.html
BR06,麟光捷運站,台北市文山區和平東路四段66巷43號,整層住家,5,112700,120.53,14F/16F,無,//rent.591.com.tw/home/house/detail/2/9427243.html
BR16,西湖捷運站,台北市中山區基湖路151巷,整層住家,4,364900,120.68,2F/10F,無,//rent.591.com.tw/home/house/detail/2/9308991.html
R18,明德捷運站,台北市北投區文林北路,整層住家,3,290000,120.7,18F/25F,無,//rent.591.com.tw/home/house/detail/2/9220400.html
R18,明德捷運站,台北市北投區文林北路,整層住家,3,328600,120.7,18F/25F,無,//rent.591.com.tw/home/house/detail/2/9211738.html
R17,芝山捷運站,台北市士林區中山北路七段63巷,整層住家,4,217200,120.91,4F/12F,無,//rent.591.com.tw/home/house/detail/2/9188764.html
R17,芝山捷運站,台北市士林區忠誠路一段,整層住家,4,337800,120.96,7F/14F,無,//rent.591.com.tw/home/house/detail/2/9367352.html
R19,石牌捷運站,台北市士林區天母西路,整層住家,4,276700,121.06,5F/7F,無,//rent.591.com.tw/home/house/detail/2/9445767.html
G09,古亭捷運站,台北市中正區牯嶺街,整層住家,3,302400,121.56,3F/19F,無,//rent.591.com.tw/home/house/detail/2/9447989.html
G17,台北小巨蛋捷運站,台北市松山區敦化北路,整層住家,3,507400,121.88,6F/23F,無,//rent.591.com.tw/home/house/detail/2/9305644.html
G17,台北小巨蛋捷運站,台北市松山區敦化北路,整層住家,3,478400,121.89,6F/23F,無,//rent.591.com.tw/home/house/detail/2/9238437.html
G15,松江南京捷運站,台北市中山區松江路,整層住家,3,337100,122.36,9F/21F,無,//rent.591.com.tw/home/house/detail/2/9305753.html
R18,明德捷運站,台北市北投區文林北路,整層住家,5,152200,122.86,整棟/4F,無,//rent.591.com.tw/home/house/detail/2/9249230.html
R18,明德捷運站,台北市北投區文林北路218巷,整層住家,5,154200,122.8,整棟/5F,無,//rent.591.com.tw/home/house/detail/2/9371496.html
R03,台北101/世貿捷運站,台北市信義區松智路,整層住家,4,326200,123.56,2F/12F,無,//rent.591.com.tw/home/house/detail/2/9216913.html
R11,中山捷運站,台北市大同區南京西路,整層住家,3,200300,124.25,3F/13F,無,//rent.591.com.tw/home/house/detail/2/9272287.html
R21,奇岩捷運站,台北市北投區三合街一段36巷,整層住家,5,202500,124.2,3F/9F,無,//rent.591.com.tw/home/house/detail/2/9272608.html
R21,奇岩捷運站,台北市北投區三合街一段36巷,整層住家,4,192800,124.2,3F/9F,無,//rent.591.com.tw/home/house/detail/2/9417669.html
R18,明德捷運站,台北市士林區天母西路,整層住家,4,236800,124.42,3F/7F,無,//rent.591.com.tw/home/house/detail/2/9403528.html
R21,奇岩捷運站,台北市北投區三合街一段36巷,整層住家,4,190400,124.61,2F/9F,無,//rent.591.com.tw/home/house/detail/2/9073789.html
G18,南京三民捷運站,台北市松山區八德路四段245巷18號,整層住家,6,241400,125.04,10F/12F,無,//rent.591.com.tw/home/house/detail/2/9289909.html
G18,南京三民捷運站,台北市松山區八德路四段,整層住家,6,241400,125.04,10F/12F,無,//rent.591.com.tw/home/house/detail/2/9383682.html
G18,南京三民捷運站,台北市松山區八德路四段245巷,整層住家,6,241400,125.04,10F/12F,無,//rent.591.com.tw/home/house/detail/2/9405678.html
BL11,西門捷運站,台北市中正區博愛路,整層住家,4,337800,125.6,16F/31F,無,//rent.591.com.tw/home/house/detail/2/9398632.html
BR19,內湖捷運站,台北市內湖區星雲街,整層住家,5,277800,125.99,3F/14F,無,//rent.591.com.tw/home/house/detail/2/9389931.html
G09,古亭捷運站,台北市中正區羅斯福路三段2號,整層住家,1,299000,126.16,14F/24F,無,//rent.591.com.tw/home/house/detail/2/9193743.html
R18,明德捷運站,台北市北投區榮華一路,整層住家,2,238400,127.28,1F/6F,無,//rent.591.com.tw/home/house/detail/2/9248134.html
R06,大安森林公園捷運站,台北市大安區建國南路二段69巷,整層住家,4,410500,127.68,3F/9F,無,//rent.591.com.tw/home/house/detail/2/9300570.html
G19,松山捷運站,台北市內湖區新富街,整層住家,4,236800,127.7,4F/14F,無,//rent.591.com.tw/home/house/detail/2/9361709.html
R17,芝山捷運站,台北市士林區芝玉路二段61巷,整層住家,5,193000,127.99,1F/14F,無,//rent.591.com.tw/home/house/detail/2/9408140.html
R19,石牌捷運站,台北市士林區天母西路,整層住家,3,253700,129.13,9F/10F,無,//rent.591.com.tw/home/house/detail/2/9322476.html
BR16,西湖捷運站,台北市內湖區環山路一段,整層住家,3,278400,129.13,6F/24F,無,//rent.591.com.tw/home/house/detail/2/9234607.html
BR11,南京復興捷運站,台北市中山區長安東路二段,整層住家,4,359700,129.58,11F/14F,無,//rent.591.com.tw/home/house/detail/2/9375317.html
BR17,港墘捷運站,台北市內湖區港墘路,整層住家,3,229600,129.65,3F/16F,無,//rent.591.com.tw/home/house/detail/2/9333659.html
R02,象山捷運站,台北市信義區松仁路153巷,整層住家,4,381800,129.8,11F/14F,無,//rent.591.com.tw/home/house/detail/2/9434029.html
O10,中山國小捷運站,台北市中山區新生北路三段56巷,整層住家,1,18600,12,9F/12F,無,//rent.591.com.tw/home/house/detail/2/9451819.html
R16,士林捷運站,台北市士林區承德路四段40巷,整層住家,2,15400,12,6F/6F,無,//rent.591.com.tw/home/house/detail/2/9308431.html
BL11,西門捷運站,台北市萬華區武昌街二段,整層住家,1,18300,12,6F/9F,無,//rent.591.com.tw/home/house/detail/2/9182191.html
R22,北投捷運站,台北市北投區溫泉路,整層住家,1,72000,13.01,整棟/1F,無,//rent.591.com.tw/home/house/detail/2/9203848.html
R12,雙連捷運站,台北市中山區錦西街,整層住家,1,21700,13.01,4F/11F,無,//rent.591.com.tw/home/house/detail/2/9283548.html
R11,中山捷運站,台北市中山區長安東路一段53巷,整層住家,1,19300,13.01,4F/7F,無,//rent.591.com.tw/home/house/detail/2/9196183.html
G13,北門捷運站,台北市萬華區開封街二段80號,整層住家,1,19800,13.02,3F/9F,無,//rent.591.com.tw/home/house/detail/2/9372611.html
G13,北門捷運站,台北市萬華區開封街二段,整層住家,1,19800,13.02,3F/9F,無,//rent.591.com.tw/home/house/detail/2/9280873.html
R13,民權西路捷運站,台北市中山區天祥路48巷,整層住家,2,25100,13.03,2F/4F,無,//rent.591.com.tw/home/house/detail/2/9294440.html
BR06,麟光捷運站,台北市大安區和平東路三段406巷8號,整層住家,1,14300,13.05,4F/6F,無,//rent.591.com.tw/home/house/detail/2/9441722.html
R10,台北車站捷運站,台北市中正區漢口街一段,整層住家,1,26100,13.06,11F/13F,無,//rent.591.com.tw/home/house/detail/2/9230405.html
R02,象山捷運站,台北市信義區信義路五段,整層住家,1,29900,13.09,9F/19F,無,//rent.591.com.tw/home/house/detail/2/9277722.html
R02,象山捷運站,台北市信義區信義路五段127號,整層住家,1,29900,13.09,9F/19F,無,//rent.591.com.tw/home/house/detail/2/9265671.html
BR09,大安捷運站,台北市大安區瑞安街208巷,整層住家,2,45600,13.15,6F/7F,無,//rent.591.com.tw/home/house/detail/2/9330324.html
R11,中山捷運站,台北市中山區林森北路119巷,整層住家,2,58000,13.15,1F/7F,無,//rent.591.com.tw/home/house/detail/2/9434001.html
BL16,忠孝敦化捷運站,台北市大安區敦化南路一段233巷,整層住家,1,36200,13.16,8F/12F,無,//rent.591.com.tw/home/house/detail/2/9268349.html
R11,中山捷運站,台北市中山區林森北路,整層住家,1,18100,13.1,6F/12F,無,//rent.591.com.tw/home/house/detail/2/9191306.html
R04,信義安和捷運站,台北市大安區信義路四段,整層住家,2,45400,13.21,6F/12F,無,//rent.591.com.tw/home/house/detail/2/9432772.html
R04,信義安和捷運站,台北市大安區信義路四段,整層住家,2,40800,13.21,6F/12F,無,//rent.591.com.tw/home/house/detail/2/9232318.html
R04,信義安和捷運站,台北市信義區信義路四段,整層住家,2,40800,13.21,6F/12F,無,//rent.591.com.tw/home/house/detail/2/9239219.html
G19,松山捷運站,台北市南港區八德路四段,整層住家,1,23000,13.22,15F/16F,無,//rent.591.com.tw/home/house/detail/2/9427125.html
BL17,國父紀念館捷運站,台北市松山區市民大道五段,整層住家,1,31100,13.24,8F/9F,無,//rent.591.com.tw/home/house/detail/2/9365084.html
BL19,永春捷運站,台北市信義區忠孝東路五段,整層住家,1,41600,13.24,7F/11F,無,//rent.591.com.tw/home/house/detail/2/9227411.html
BL20,後山埤捷運站,台北市信義區忠孝東路五段,整層住家,1,35200,13.25,7F/13F,無,//rent.591.com.tw/home/house/detail/2/9205588.html
R06,大安森林公園捷運站,台北市大安區信義路三段,整層住家,2,40600,13.26,12F/12F,無,//rent.591.com.tw/home/house/detail/2/9298410.html
R13,民權西路捷運站,台北市中山區天祥路16巷,整層住家,1,21700,13.32,2F/7F,無,//rent.591.com.tw/home/house/detail/2/9300845.html
BL18,市政府捷運站,台北市信義區忠孝東路五段71巷,整層住家,1,34600,13.33,5F/7F,無,//rent.591.com.tw/home/house/detail/2/9338709.html
BL18,市政府捷運站,台北市信義區永吉路120巷,整層住家,1,35800,13.33,8F/10F,無,//rent.591.com.tw/home/house/detail/2/9237613.html
R13,民權西路捷運站,台北市中山區撫順街,整層住家,1,38700,13.35,6F/15F,無,//rent.591.com.tw/home/house/detail/2/9188549.html
G18,南京三民捷運站,台北市松山區南京東路五段,整層住家,1,34500,13.37,16F/18F,無,//rent.591.com.tw/home/house/detail/2/9371349.html
G15,松江南京捷運站,台北市中山區新生北路一段,整層住家,2,26600,13.38,5F/12F,無,//rent.591.com.tw/home/house/detail/2/9445097.html
O10,中山國小捷運站,台北市中山區林森北路,整層住家,1,20500,13.41,3F/14F,無,//rent.591.com.tw/home/house/detail/2/9231353.html
R11,中山捷運站,台北市中山區林森北路145巷,整層住家,3,27800,13.4,4F/4F,無,//rent.591.com.tw/home/house/detail/2/9288443.html
R03,台北101/世貿捷運站,台北市大安區光復南路,整層住家,1,29000,13.4,8F/15F,無,//rent.591.com.tw/home/house/detail/2/9337638.html
O10,中山國小捷運站,台北市中山區林森北路,整層住家,1,21300,13.51,2F/11F,無,//rent.591.com.tw/home/house/detail/2/9306034.html
O10,中山國小捷運站,台北市中山區林森北路416巷,整層住家,1,21300,13.51,2F/11F,無,//rent.591.com.tw/home/house/detail/2/9187405.html
G09,古亭捷運站,台北市大安區羅斯福路二段81巷,整層住家,1,47300,13.52,5F/5F,無,//rent.591.com.tw/home/house/detail/2/9344519.html
R12,雙連捷運站,台北市中山區林森北路,整層住家,1,23700,13.52,14F/14F,無,//rent.591.com.tw/home/house/detail/2/9171189.html
R22A,新北投捷運站,台北市北投區泉源路34號,整層住家,2,21500,13.56,10F/10F,無,//rent.591.com.tw/home/house/detail/2/9261467.html
R07,東門捷運站,台北市中正區信義路二段161巷,整層住家,1,35000,13.57,2F/7F,無,//rent.591.com.tw/home/house/detail/2/9280233.html
BL11,西門捷運站,台北市萬華區康定路,整層住家,1,24100,13.5,11F/26F,無,//rent.591.com.tw/home/house/detail/2/9378945.html
BL11,西門捷運站,台北市萬華區漢口街二段,整層住家,1,23900,13.5,6F/15F,無,//rent.591.com.tw/home/house/detail/2/9335259.html
R22A,新北投捷運站,台北市北投區溫泉路37巷,整層住家,1,21700,13.63,3F/13F,無,//rent.591.com.tw/home/house/detail/2/9221516.html
O10,中山國小捷運站,台北市中山區新生北路三段,整層住家,1,28900,13.67,9F/10F,無,//rent.591.com.tw/home/house/detail/2/9182535.html
R21,奇岩捷運站,台北市北投區公館路228巷,整層住家,1,27900,13.6,7F/7F,無,//rent.591.com.tw/home/house/detail/2/9356612.html
BR10,忠孝復興捷運站,台北市大安區大安路一段,整層住家,2,39900,13.6,6F/7F,無,//rent.591.com.tw/home/house/detail/2/9182826.html
O10,中山國小捷運站,台北市中山區民族東路,整層住家,1,19300,13.75,2F/9F,無,//rent.591.com.tw/home/house/detail/2/9266053.html
R07,東門捷運站,台北市中正區仁愛路二段38巷,整層住家,2,66000,13.78,1F/4F,無,//rent.591.com.tw/home/house/detail/2/9373031.html
BL20,後山埤捷運站,台北市南港區忠孝東路六段,整層住家,1,38400,13.7,12F/14F,無,//rent.591.com.tw/home/house/detail/2/9431806.html
G05,景美捷運站,台北市文山區景興路,整層住家,1,19300,13.7,15F/24F,無,//rent.591.com.tw/home/house/detail/2/9198575.html
BL20,後山埤捷運站,台北市南港區忠孝東路六段,整層住家,1,33800,13.7,7F/14F,無,//rent.591.com.tw/home/house/detail/2/9221572.html
BL14,忠孝新生捷運站,台北市中正區臨沂街32巷,整層住家,1,39300,13.81,2F/7F,無,//rent.591.com.tw/home/house/detail/2/9352623.html
BR06,麟光捷運站,台北市大安區和平東路三段346巷5弄8號,整層住家,2,26600,13.81,2F/4F,無,//rent.591.com.tw/home/house/detail/2/9261076.html
BL14,忠孝新生捷運站,台北市中山區八德路二段,整層住家,1,41000,13.83,4F/11F,無,//rent.591.com.tw/home/house/detail/2/9446412.html
G09,古亭捷運站,台北市中正區廈門街,整層住家,1,28200,13.87,7F/11F,無,//rent.591.com.tw/home/house/detail/2/9455391.html
R11,中山捷運站,台北市大同區南京西路,整層住家,1,29000,13.8,11F/11F,無,//rent.591.com.tw/home/house/detail/2/9433634.html
R11,中山捷運站,台北市中山區南京西路,整層住家,1,29000,13.8,11F/11F,無,//rent.591.com.tw/home/house/detail/2/9431626.html
R13,民權西路捷運站,台北市中山區天祥路,整層住家,1,33800,13.92,11F/12F,無,//rent.591.com.tw/home/house/detail/2/9364824.html
R11,中山捷運站,台北市中山區長春路,整層住家,1,30200,13.95,7F/14F,無,//rent.591.com.tw/home/house/detail/2/9337321.html
R22A,新北投捷運站,台北市北投區中和街20巷,整層住家,1,21700,13.95,11F/13F,無,//rent.591.com.tw/home/house/detail/2/9272392.html
